name,oldest_mya,youngest_mya,lat,lng,country_code
Dromaeosaurus albertensis,83.6,72.2,50.75,-111.48,CA
Saurornitholestes langstoni,83.6,72.2,50.75,-111.48,CA
Troodon formosus,83.6,72.2,50.75,-111.48,CA
Fukuiraptor kitadaniensis,121.4,113.2,36.12,136.54,JP
Fukuisaurus tetoriensis,121.4,113.2,36.12,136.54,JP
Bagaraatan ostromi,72.2,66.0,43.52,101.05,MN
Tarbosaurus bataar,72.2,66.0,43.52,101.03,MN
Tarbosaurus bataar,72.2,66.0,43.58,100.44,MN
Tarbosaurus,72.2,66.0,43.5,101.05,MN
Tyrannosaurus,72.2,66.0,48.63,44.06,RU
Olorotitan arharensis,72.2,66.0,49.08,130.86,RU
Tarbosaurus,72.2,66.0,49.08,130.86,RU
Dromaeosaurus,72.2,66.0,49.08,130.86,RU
Nipponosaurus sachalinensis,85.7,72.2,47.17,142.5,RU
Tyrannotitan chubutensis,113.2,100.5,-43.78,-68.83,AR
Tyrannotitan,113.2,100.5,-43.84,-68.58,AR
Chubutisaurus insignis,119.57,110.1,-43.4,-68.29,AR
Timimus hermani,113.2,110.1,-38.78,143.4,AU
Serendipaceratops arthurcclarkei,121.4,119.57,-38.55,145.46,AU
Leaellynasaura amicagraphica,113.2,110.1,-38.78,143.4,AU
Atlascopcosaurus loadsi,113.2,110.1,-38.78,143.4,AU
Leaellynasaura amicagraphica,113.2,110.1,-38.78,143.4,AU
Atlascopcosaurus loadsi,113.2,110.1,-38.78,143.4,AU
Atlascopcosaurus loadsi,113.2,110.1,-38.84,143.58,AU
Atlascopcosaurus loadsi,113.2,110.1,-36.7,143.4,AU
Leaellynasaura amicagraphica,113.2,110.1,-36.7,143.4,AU
Rapator ornitholestoides,100.5,93.9,-29.43,147.98,AU
Fulgurotherium australe,100.5,93.9,-29.43,147.98,AU
Tyrannosaurus rex,72.2,66.0,47.54,-107.08,US
Triceratops,72.2,66.0,47.54,-107.08,US
Hexinlusaurus multidens,170.9,154.8,29.41,104.85,CN
Agilisaurus louderbacki,170.9,154.8,29.41,104.85,CN
Huayangosaurus taibaii,170.9,154.8,29.41,104.85,CN
Yangchuanosaurus zigongensis,170.9,154.8,29.41,104.85,CN
Shunosaurus lii,170.9,154.8,29.41,104.85,CN
Xiaosaurus dashanpensis,170.9,154.8,29.41,104.85,CN
Gasosaurus constructus,170.9,154.8,29.41,104.85,CN
Datousaurus bashanensis,170.9,154.8,29.41,104.85,CN
Megalosaurus,154.8,152.21,50.72,-2.77,UK
Richardoestesia,72.2,66.0,42.17,0.9,ES
Allosaurus europaeus,152.21,145.06,39.85,-8.62,PT
Iguanodon,83.6,66.0,16.7,31.14,SD
Compsognathus,154.8,149.2,39.7,-8.8,PT
Ceratosaurus,154.8,149.2,39.7,-8.8,PT
Richardoestesia,154.8,149.2,39.7,-8.8,PT
Aviatyrannis jurassica,154.8,149.2,39.7,-8.8,PT
Aviatyrannis jurassica,154.8,149.2,39.7,-8.8,PT
Paronychodon,154.8,149.2,39.7,-8.8,PT
Ouranosaurus,83.6,66.0,16.7,31.14,SD
Deinocheirus mirificus,72.2,66.0,43.57,100.48,MN
Tarbosaurus,72.2,66.0,43.57,100.48,MN
Tarbosaurus bataar,72.2,66.0,43.6,100.46,MN
Tarbosaurus,72.2,66.0,43.44,100.37,MN
Gallimimus bullatus,72.2,66.0,43.44,100.37,MN
Barsboldia sicinskii,72.2,66.0,43.53,101.04,MN
Gallimimus bullatus,72.2,66.0,43.53,101.04,MN
Breviceratops kozlowskii,83.6,72.2,43.49,101.12,MN
Protoceratops,83.6,72.2,43.32,99.83,MN
Saichania chulsanensis,83.6,72.2,43.32,99.83,MN
Conchoraptor gracilis,83.6,72.2,43.25,99.75,MN
Borogovia gracilicrus,72.2,66.0,43.6,100.46,MN
Protoceratops hellenikorhinus,83.6,72.2,41.74,106.75,CN
Protoceratops hellenikorhinus,83.6,72.2,41.8,106.74,CN
Protoceratops hellenikorhinus,83.6,72.2,41.79,106.72,CN
Protoceratops hellenikorhinus,83.6,72.2,41.77,106.72,CN
Bactrosaurus johnsoni,83.6,72.2,43.74,112.18,CN
Suuwassea emilieae,152.21,149.2,45.25,-108.75,US
Apatosaurus,154.8,143.1,36.21,-103.63,US
Allosaurus,154.8,149.2,35.32,-106.94,US
Diplodocus carnegii,154.8,143.1,35.56,-106.77,US
Apatosaurus,152.21,143.1,38.45,-107.4,US
Allosaurus,152.21,143.1,38.45,-107.4,US
Allosaurus,154.8,149.2,41.98,-106.14,US
Pararhabdodon isonensis,72.2,66.0,42.16,1.06,ES
Malawisaurus dixeyi,121.4,113.2,-10.28,34.03,MW
Malawisaurus dixeyi,121.4,113.2,-10.28,34.03,MW
Ouranosaurus,121.4,100.5,8.35,14.79,CM
Epachthosaurus sciuttoi,100.5,89.8,-45.32,-69.62,AR
Rapetosaurus krausei,72.2,66.0,-15.9,46.58,MG
Rapetosaurus krausei,72.2,66.0,-15.9,46.58,MG
Megalosaurus,168.2,165.3,51.87,-1.27,UK
Camposaurus arizonensis,227.3,205.7,34.44,-109.46,US
Pentaceratops sternbergii,83.6,72.2,36.15,-107.98,US
Pentaceratops sternbergii,83.6,72.2,36.19,-107.89,US
Rhoetosaurus brownei,159.0,157.9,-26.08,149.05,AU
Stegosaurus ungulatus,154.8,143.1,41.91,-105.96,US
Stegosaurus sulcatus,154.8,143.1,41.91,-105.96,US
Diracodon laticeps,154.8,143.1,41.91,-105.96,US
Camptosaurus dispar,154.8,143.1,41.91,-105.96,US
Camptosaurus dispar,154.8,143.1,41.91,-105.96,US
Camptosaurus dispar,154.8,143.1,41.91,-105.96,US
Camptosaurus dispar,154.8,143.1,41.91,-105.96,US
Stegosaurus stenops,154.8,143.1,41.91,-105.96,US
Osmakasaurus depressus,154.8,143.1,41.91,-105.96,US
Dryosaurus altus,154.8,143.1,41.91,-105.96,US
Coelurus fragilis,154.8,143.1,41.91,-105.96,US
Camarasaurus lentus,154.8,143.1,41.91,-105.96,US
Camarasaurus,154.8,143.1,41.91,-105.96,US
Allosaurus,154.8,143.1,41.91,-105.96,US
Camptosaurus,154.8,143.1,41.91,-105.96,US
Camptosaurus,154.8,143.1,41.91,-105.96,US
Camarasaurus,154.8,143.1,41.91,-105.96,US
Stegosaurus,154.8,143.1,41.91,-105.96,US
Brachiosaurus,154.8,143.1,41.91,-105.96,US
Stegosaurus,154.8,143.1,41.91,-105.96,US
Ceratosaurus nasicornis,152.21,145.06,38.54,-105.22,US
Stegosaurus stenops,152.21,145.06,38.54,-105.22,US
Stegosaurus,152.21,145.06,38.54,-105.22,US
Smitanosaurus agilis,152.21,145.06,38.54,-105.22,US
Haplocanthosaurus priscus,152.21,145.06,38.54,-105.22,US
Haplocanthosaurus priscus,152.21,145.06,38.54,-105.22,US
Allosaurus fragilis,152.21,145.06,38.54,-105.22,US
Brontosaurus,152.21,145.06,38.54,-105.22,US
Coelurus fragilis,152.21,145.06,38.54,-105.22,US
Nanosaurus agilis,152.21,145.06,38.54,-105.22,US
Camptosaurus dispar,152.21,145.06,38.54,-105.22,US
Brachiosaurus,152.21,145.06,38.54,-105.22,US
Diplodocus,154.8,143.1,41.89,-106.04,US
Camarasaurus grandis,154.8,143.1,41.89,-106.04,US
Camarasaurus grandis,154.8,143.1,41.89,-106.04,US
Camarasaurus grandis,154.8,143.1,41.89,-106.04,US
Camarasaurus grandis,154.8,143.1,41.89,-106.04,US
Coelurus fragilis,154.8,143.1,41.91,-105.96,US
Diplodocus,154.8,143.1,41.91,-105.96,US
Stegosaurus,154.8,143.1,41.91,-105.96,US
Camarasaurus,154.8,143.1,41.88,-106.08,US
Allosaurus,154.8,143.1,41.88,-106.08,US
Allosaurus amplus,154.8,143.1,41.88,-106.08,US
Allosaurus fragilis,154.8,143.1,41.89,-106.08,US
Apatosaurus,154.8,143.1,41.88,-106.06,US
Allosaurus fragilis,154.8,143.1,41.89,-106.02,US
Camarasaurus grandis,154.8,143.1,41.89,-106.02,US
Dryosaurus,154.8,143.1,41.89,-106.02,US
Apatosaurus,154.8,143.1,41.91,-105.98,US
Camarasaurus,154.8,143.1,41.91,-105.98,US
Barosaurus,154.8,143.1,41.91,-105.98,US
Allosaurus fragilis,154.8,143.1,41.91,-105.98,US
Stegosaurus,154.8,143.1,41.91,-105.98,US
Diplodocus,154.8,143.1,41.88,-106.08,US
Dryosaurus altus,154.8,143.1,41.88,-106.08,US
Nanosaurus agilis,149.2,143.1,41.88,-106.1,US
Diplodocus,149.2,143.1,41.89,-106.02,US
Camarasaurus,149.2,143.1,41.89,-106.02,US
Allosaurus,149.2,143.1,41.89,-106.02,US
Coelurus fragilis,149.2,143.1,41.89,-106.02,US
Stegosaurus,149.2,143.1,41.89,-106.02,US
Camarasaurus,154.8,143.1,41.89,-106.0,US
Coelurus fragilis,154.8,143.1,41.89,-106.0,US
Allosaurus fragilis,154.8,143.1,41.89,-106.0,US
Nanosaurus agilis,154.8,143.1,41.89,-106.0,US
Nanosaurus agilis,154.8,143.1,41.89,-106.0,US
Camptosaurus,154.8,143.1,41.89,-106.0,US
Brontosaurus excelsus,154.8,143.1,41.89,-106.0,US
Brontosaurus excelsus,154.8,143.1,41.89,-106.0,US
Stegosaurus duplex,154.8,143.1,41.89,-106.0,US
Camarasaurus,154.8,143.1,41.88,-106.11,US
Allosaurus,154.8,143.1,41.88,-106.11,US
Coelurus,154.8,143.1,41.88,-106.11,US
Diplodocus,154.8,143.1,41.88,-106.11,US
Stegosaurus ungulatus,154.8,143.1,41.88,-106.11,US
Allosaurus fragilis,154.8,143.1,41.89,-106.0,US
Stegosaurus,154.8,143.1,41.91,-105.96,US
Allosaurus,154.8,143.1,41.91,-105.96,US
Allosaurus,154.8,143.1,41.91,-105.96,US
Apatosaurus ajax,154.8,143.1,39.65,-105.19,US
Allosaurus,154.8,143.1,39.65,-105.19,US
Allosaurus,152.21,145.06,39.68,-105.19,US
Apatosaurus ajax,154.8,143.1,39.68,-105.19,US
Diplodocus longus,154.8,143.1,38.54,-105.22,US
Allosaurus,154.8,143.1,38.54,-105.22,US
Hesperornis,83.6,72.2,44.0,-103.25,US
Mymoorapelta maysi,154.8,143.1,39.24,-109.0,US
Apatosaurus louisae,154.8,143.1,39.24,-109.0,US
Camarasaurus lentus,154.8,143.1,39.24,-109.0,US
Allosaurus fragilis,154.8,143.1,39.24,-109.0,US
Ceratosaurus nasicornis,154.8,143.1,39.24,-109.0,US
Losillasaurus giganteus,154.8,143.1,38.67,-0.82,ES
Antetonitrus ingenipes,201.4,192.9,-29.11,27.32,ZA
Sibirotitan astrosacralis,121.4,113.2,55.9,87.96,RU
Sibirotitan astrosacralis,121.4,113.2,55.9,87.96,RU
Psittacosaurus sibiricus,121.4,113.2,55.9,87.96,RU
Saltasaurus loricatus,72.2,66.0,-26.07,-65.37,AR
Noasaurus leali,72.2,66.0,-26.07,-65.37,AR
Martinavis vincei,72.2,66.0,-26.07,-65.37,AR
Huallasaurus australis,72.2,66.0,-41.95,-66.33,AR
Huallasaurus australis,72.2,66.0,-41.95,-66.33,AR
Saurornithoides mongoliensis,83.6,72.2,43.66,100.9,MN
Tangvayosaurus hoffeti,121.4,100.5,16.4,105.65,LA
Tangvayosaurus hoffeti,121.4,100.5,16.4,105.65,LA
Salfitichnus mentoor,72.2,66.0,-25.5,-66.0,AR
Thescelosaurus neglectus,72.2,66.0,45.95,-103.96,US
Tyrannosaurus rex,72.2,66.0,45.95,-103.96,US
Saurornitholestes,72.2,66.0,45.95,-103.96,US
Paronychodon,72.2,66.0,45.95,-103.96,US
Richardoestesia isosceles,72.2,66.0,45.95,-103.96,US
Thescelosaurus neglectus,72.2,66.0,45.95,-103.96,US
Troodon,72.2,66.0,45.95,-103.96,US
Tyrannosaurus rex,72.2,66.0,45.95,-103.96,US
Saurornitholestes,72.2,66.0,45.95,-103.96,US
Paronychodon,72.2,66.0,45.95,-103.96,US
Richardoestesia isosceles,72.2,66.0,45.95,-103.96,US
Thescelosaurus neglectus,72.2,66.0,46.1,-103.3,US
Avisaurus archibaldi,72.2,66.0,46.1,-103.3,US
Troodon,72.2,66.0,46.1,-103.3,US
Tyrannosaurus rex,72.2,66.0,46.1,-103.3,US
Saurornitholestes,72.2,66.0,46.1,-103.3,US
Paronychodon,72.2,66.0,46.1,-103.3,US
Richardoestesia isosceles,72.2,66.0,46.1,-103.3,US
Thescelosaurus neglectus,72.2,66.0,45.98,-103.75,US
Tyrannosaurus rex,72.2,66.0,45.98,-103.75,US
Saurornitholestes,72.2,66.0,45.98,-103.75,US
Paronychodon,72.2,66.0,45.98,-103.75,US
Richardoestesia isosceles,72.2,66.0,45.98,-103.75,US
Torosaurus latus,72.2,66.0,46.01,-103.75,US
Tyrannosaurus rex,72.2,66.0,46.03,-103.77,US
Paronychodon,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Tyrannosaurus rex,72.2,66.0,46.03,-103.77,US
Saurornitholestes,72.2,66.0,46.03,-103.77,US
Paronychodon,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Tyrannosaurus rex,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Tyrannosaurus rex,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Tyrannosaurus rex,72.2,66.0,46.03,-103.77,US
Saurornitholestes,72.2,66.0,46.03,-103.77,US
Paronychodon,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.03,-103.77,US
Richardoestesia isosceles,72.2,66.0,46.18,-103.84,US
Triceratops horridus,72.2,66.0,46.3,-103.98,US
Tyrannosaurus rex,72.2,66.0,46.14,-103.8,US
Thescelosaurus neglectus,72.2,66.0,46.41,-103.94,US
Tyrannosaurus rex,72.2,66.0,46.41,-103.94,US
Saurornitholestes,72.2,66.0,46.41,-103.94,US
Paronychodon,72.2,66.0,46.41,-103.94,US
Richardoestesia isosceles,72.2,66.0,46.38,-103.96,US
Richardoestesia isosceles,72.2,66.0,46.38,-103.96,US
Tyrannosaurus rex,72.2,66.0,46.38,-103.96,US
Thescelosaurus neglectus,72.2,66.0,46.38,-103.96,US
Paronychodon,72.2,66.0,46.45,-104.02,US
Tyrannosaurus rex,72.2,66.0,46.45,-103.02,US
Tyrannosaurus rex,72.2,66.0,46.46,-104.02,US
Richardoestesia isosceles,72.2,66.0,46.33,-103.9,US
Tyrannosaurus rex,72.2,66.0,46.33,-103.9,US
Paronychodon,72.2,66.0,46.33,-103.9,US
Thescelosaurus neglectus,72.2,66.0,46.33,-103.9,US
Tyrannosaurus rex,72.2,66.0,46.33,-103.9,US
Paronychodon,72.2,66.0,46.33,-103.9,US
Saurornitholestes,72.2,66.0,46.33,-103.9,US
Tyrannosaurus rex,72.2,66.0,46.33,-103.9,US
Iguanodon bernissartensis,125.77,121.4,40.61,-0.11,ES
Iguanodon bernissartensis,125.77,121.4,40.6,-0.12,ES
Iguanodon bernissartensis,121.4,119.57,40.59,-0.14,ES
Iguanodon bernissartensis,125.77,121.4,40.64,-0.12,ES
Iguanodon bernissartensis,121.4,119.57,40.62,-0.06,ES
Sinornithoides,113.2,110.1,41.58,97.58,CN
Psittacosaurus,113.2,110.1,41.47,97.97,CN
Gongpoquansaurus mazongshanensis,113.2,110.1,41.58,97.58,CN
Psittacosaurus,113.2,110.1,41.58,97.58,CN
Archaeoceratops oshimai,113.2,110.1,41.58,97.58,CN
Nanshiungosaurus bohlini,113.2,110.1,41.73,97.65,CN
Archaeoceratops oshimai,113.2,110.1,41.72,97.62,CN
Hudiesaurus sinojapanorum,152.21,143.1,42.87,90.17,CN
Sinraptor dongi,161.5,154.8,44.8,90.05,CN
Baryonyx walkeri,125.77,121.4,51.13,-0.35,UK
Iguanodon,125.77,121.4,51.13,-0.35,UK
Baryonyx walkeri,125.77,121.4,51.13,0.43,UK
Saurornitholestes langstoni,83.6,72.2,50.74,-111.49,CA
Saurornitholestes langstoni,83.6,72.2,50.75,-111.51,CA
Troodon formosus,83.6,72.2,50.75,-111.51,CA
Thescelosaurus neglectus,83.6,72.2,50.75,-111.51,CA
Saurornitholestes langstoni,83.6,72.2,50.74,-111.48,CA
Saurornitholestes langstoni,83.6,72.2,50.75,-111.46,CA
Thescelosaurus neglectus,83.6,72.2,50.75,-111.46,CA
Saurornitholestes langstoni,83.6,72.2,50.75,-111.51,CA
Thescelosaurus neglectus,83.6,72.2,50.75,-111.51,CA
Saurornitholestes langstoni,83.6,72.2,50.75,-111.5,CA
Troodon formosus,83.6,72.2,50.75,-111.5,CA
Thescelosaurus neglectus,83.6,72.2,50.75,-111.5,CA
Richardoestesia isosceles,72.2,66.0,46.46,-104.0,US
Tyrannosaurus rex,72.2,66.0,46.46,-104.0,US
Paronychodon,72.2,66.0,46.46,-104.0,US
Tyrannosaurus rex,72.2,66.0,46.46,-104.0,US
Byronosaurus,83.6,72.2,43.66,100.9,MN
Apsaravis ukhaana,83.6,72.2,43.66,100.9,MN
Echinodon becklesii,141.0,139.1,50.6,-1.97,UK
Unquillosaurus ceibalii,83.6,72.2,-24.3,-65.27,AR
Tyrannosaurus rex,72.2,66.0,46.36,-103.9,US
Tyrannosaurus rex,72.2,66.0,45.94,-103.95,US
Tyrannosaurus rex,72.2,66.0,45.94,-103.95,US
Richardoestesia isosceles,72.2,66.0,45.94,-103.95,US
Tyrannosaurus rex,72.2,66.0,45.94,-103.95,US
Paronychodon,72.2,66.0,45.94,-103.95,US
Thescelosaurus neglectus,72.2,66.0,45.94,-103.95,US
Richardoestesia isosceles,72.2,66.0,45.94,-103.95,US
Bonitasaura salgadoi,85.7,83.6,-39.63,-68.35,AR
Huabeisaurus allocotus,100.5,72.2,40.19,114.04,CN
Shantungosaurus,100.5,72.2,40.19,114.04,CN
Saichania chulsanensis,100.5,72.2,40.19,114.04,CN
Andesaurus delgadoi,113.2,110.1,-39.28,-68.76,AR
Equijubus normani,113.2,110.1,41.58,97.58,CN
Blasisaurus canudoi,72.2,66.0,42.27,0.73,ES
Paronychodon,72.2,66.0,42.27,0.73,ES
Arenysaurus ardevoli,72.2,66.0,42.27,0.73,ES
Unaysaurus tolentinoi,227.3,205.7,-29.6,-53.86,BR
Dracovenator regenti,201.4,192.9,-27.0,26.98,ZA
Megapnosaurus rhodesiensis,201.4,192.9,-28.35,25.68,ZA
Massospondylus,201.4,174.7,-22.14,29.51,ZW
Massospondylus,201.4,174.7,-22.17,29.49,ZW
Massospondylus,201.4,174.7,-22.17,29.48,ZW
Massospondylus,201.4,174.7,-22.14,29.56,ZW
Massospondylus,201.4,174.7,-22.14,29.49,ZW
Massospondylus,201.4,174.7,-22.16,29.49,ZW
Massospondylus,201.4,174.7,-22.16,29.48,ZW
Massospondylus,201.4,174.7,-22.15,29.54,ZW
Saurornitholestes langstoni,83.6,72.2,50.07,-111.14,CA
Paronychodon,83.6,72.2,50.07,-111.14,CA
Saurornitholestes langstoni,83.6,72.2,49.13,-110.87,CA
Richardoestesia gilmorei,83.6,72.2,49.13,-110.87,CA
Paronychodon,83.6,72.2,49.13,-110.87,CA
Saurornitholestes langstoni,83.6,72.2,49.13,-110.87,CA
Richardoestesia gilmorei,83.6,72.2,49.13,-110.87,CA
Saurornitholestes langstoni,83.6,72.2,49.1,-110.94,CA
Richardoestesia gilmorei,83.6,72.2,49.1,-110.94,CA
Saurornitholestes langstoni,83.6,72.2,49.1,-110.94,CA
Paronychodon,83.6,72.2,49.1,-110.94,CA
Saurornitholestes langstoni,83.6,72.2,49.1,-110.94,CA
Saurornitholestes langstoni,83.6,72.2,49.08,-110.84,CA
Paronychodon,83.6,72.2,49.08,-110.84,CA
Saurornitholestes langstoni,83.6,72.2,49.08,-110.68,CA
Troodon formosus,83.6,72.2,49.08,-110.68,CA
Richardoestesia gilmorei,83.6,72.2,49.08,-110.68,CA
Paronychodon,83.6,72.2,49.08,-110.68,CA
Dromaeosaurus albertensis,83.6,72.2,49.08,-110.68,CA
Saurornitholestes langstoni,83.6,72.2,49.08,-110.68,CA
Richardoestesia gilmorei,83.6,72.2,49.08,-110.68,CA
Paronychodon,83.6,72.2,49.08,-110.68,CA
Edmontosaurus annectens,72.2,66.0,49.04,-106.6,CA
Thescelosaurus neglectus,72.2,66.0,49.04,-106.6,CA
Triceratops prorsus,72.2,66.0,49.04,-106.6,CA
Triceratops,72.2,66.0,49.04,-106.6,CA
Ornithomimus,72.2,66.0,49.04,-106.6,CA
Edmontosaurus annectens,72.2,66.0,51.51,-112.66,CA
Hypacrosaurus altispinus,72.2,66.0,51.91,-112.97,CA
Hypacrosaurus altispinus,72.2,66.0,51.8,-112.96,CA
Panoplosaurus rugosidens,83.6,72.2,48.96,-112.66,US
Oohkotokia horneri,83.6,72.2,48.94,-112.64,US
Rubeosaurus ovatus,83.6,72.2,48.96,-112.71,US
Chirostenotes pergracilis,83.6,72.2,50.79,-111.48,CA
Richardoestesia gilmorei,83.6,72.2,50.73,-111.51,CA
Alamosaurus sanjuanensis,72.2,66.0,39.2,-111.24,US
Torosaurus utahensis,72.2,66.0,39.23,-111.25,US
Alamosaurus sanjuanensis,72.2,66.0,39.17,-111.27,US
Alamosaurus sanjuanensis,72.2,66.0,39.18,-111.31,US
Chasmosaurus belli,83.6,72.2,50.78,-111.6,CA
Chasmosaurus russelli,83.6,72.2,50.75,-111.49,CA
Ornithomimus edmontonicus,72.2,66.0,51.62,-112.87,CA
Anodontosaurus lambei,72.2,66.0,51.63,-112.93,CA
Stenonychosaurus inequalis,83.6,72.2,50.8,-111.6,CA
Chirostenotes pergracilis,83.6,72.2,50.81,-111.63,CA
Thescelosaurus,83.6,66.0,51.71,-112.91,CA
Hylaeosaurus,139.1,137.05,52.26,7.03,DE
Saurornitholestes langstoni,83.6,72.2,49.16,-110.72,CA
Richardoestesia gilmorei,83.6,72.2,49.16,-110.72,CA
Paronychodon,83.6,72.2,49.16,-110.72,CA
Saurornitholestes langstoni,83.6,72.2,49.14,-110.85,CA
Paronychodon,83.6,72.2,49.14,-110.85,CA
Saurornitholestes langstoni,83.6,72.2,49.16,-110.72,CA
Troodon formosus,83.6,72.2,49.16,-110.72,CA
Richardoestesia gilmorei,83.6,72.2,49.16,-110.72,CA
Paronychodon,83.6,72.2,49.16,-110.72,CA
Saurornitholestes langstoni,83.6,72.2,49.08,-110.7,CA
Paronychodon,83.6,72.2,49.08,-110.7,CA
Thescelosaurus,72.2,66.0,43.12,-104.64,US
Paronychodon,72.2,66.0,47.8,-106.1,US
Orodromeus makelai,72.2,66.0,47.8,-106.1,US
Edmontosaurus,72.2,66.0,47.8,-106.1,US
Triceratops,72.2,66.0,47.8,-106.1,US
Dromaeosaurus,72.2,66.0,41.57,-108.67,US
Paronychodon,72.2,66.0,41.57,-108.67,US
Ankylosaurus magniventris,72.2,66.0,41.57,-108.67,US
Pectinodon bakkeri,72.2,66.0,43.13,-104.49,US
Thescelosaurus,72.2,66.0,43.13,-104.49,US
Ankylosaurus magniventris,72.2,66.0,47.57,-107.1,US
Paronychodon,72.2,66.0,47.52,-106.4,US
Zapsalis,72.2,66.0,43.12,-104.64,US
Pectinodon bakkeri,72.2,66.0,43.12,-104.64,US
Saurolophus,83.6,72.2,41.87,-109.14,US
Ankylosaurus magniventris,72.2,66.0,51.86,-113.01,CA
Ankylosaurus magniventris,72.2,66.0,51.88,-113.01,CA
Tyrannosaurus rex,72.2,66.0,43.44,-104.41,US
Ankylosaurus magniventris,72.2,66.0,43.44,-104.41,US
Ankylosaurus magniventris,72.2,66.0,45.55,-105.11,US
Proceratosaurus bradleyi,168.2,165.3,51.7,-2.19,UK
Saurornitholestes langstoni,83.6,72.2,49.08,-110.7,CA
Troodon formosus,83.6,72.2,49.08,-110.7,CA
Richardoestesia gilmorei,83.6,72.2,49.08,-110.7,CA
Paronychodon,83.6,72.2,49.08,-110.7,CA
Saurornitholestes langstoni,83.6,72.2,49.07,-110.72,CA
Troodon formosus,83.6,72.2,49.07,-110.72,CA
Dromaeosaurus albertensis,83.6,72.2,49.08,-110.7,CA
Saurornitholestes langstoni,83.6,72.2,49.08,-110.7,CA
Richardoestesia gilmorei,83.6,72.2,49.08,-110.7,CA
Paronychodon,83.6,72.2,49.08,-110.7,CA
Saurornitholestes langstoni,83.6,72.2,49.19,-110.73,CA
Troodon formosus,83.6,72.2,49.19,-110.73,CA
Richardoestesia gilmorei,83.6,72.2,49.19,-110.73,CA
Dromaeosaurus albertensis,83.6,72.2,49.19,-110.73,CA
Saurornitholestes langstoni,83.6,72.2,49.19,-110.73,CA
Troodon formosus,83.6,72.2,49.19,-110.73,CA
Richardoestesia gilmorei,83.6,72.2,49.19,-110.73,CA
Saurornitholestes langstoni,83.6,72.2,49.07,-110.66,CA
Paronychodon,83.6,72.2,49.07,-110.66,CA
Mantellisaurus,132.6,121.4,50.7,-1.3,UK
Paranthodon africanus,143.1,132.6,-33.55,26.18,ZA
Atlasaurus imelakei,168.2,165.3,32.04,-6.28,MA
Rebbachisaurus garasbae,106.3,93.9,32.21,-6.24,MA
Cetiosaurus,168.2,165.3,33.43,-4.42,MA
Cetiosaurus,168.2,165.3,33.45,-4.46,MA
Cetiosaurus,168.2,165.3,33.46,-4.43,MA
Cetiosaurus,168.2,165.3,33.47,-4.43,MA
Cetiosaurus,168.2,165.3,33.47,-4.45,MA
Cetiosaurus,168.2,165.3,33.48,-4.33,MA
Diplodocus,152.21,145.06,38.58,-108.4,US
Supersaurus vivianae,152.21,145.06,38.58,-108.4,US
Supersaurus vivianae,152.21,145.06,38.58,-108.4,US
Supersaurus vivianae,152.21,145.06,38.58,-108.4,US
Torvosaurus tanneri,152.21,145.06,38.58,-108.4,US
Genyodectes serus,113.2,100.5,-44.48,-70.01,AR
Comahuesaurus windhauseni,119.57,110.1,-39.58,-70.09,AR
Ornithomimus,72.2,66.0,54.92,-115.41,CA
Leptoceratops,72.2,66.0,52.33,-113.12,CA
Thescelosaurus,72.2,66.0,52.33,-113.12,CA
Triceratops horridus,72.2,66.0,42.2,-104.46,US
Edmontosaurus annectens,72.2,66.0,42.58,-105.39,US
Monoclonius,83.6,72.2,47.77,-108.95,US
Triceratops horridus,72.2,66.0,43.12,-104.65,US
Triceratops prorsus,72.2,66.0,43.12,-104.65,US
Edmontosaurus annectens,72.2,66.0,43.17,-104.91,US
Triceratops prorsus,72.2,66.0,43.14,-104.91,US
Triceratops horridus,72.2,66.0,43.24,-104.61,US
Triceratops horridus,72.2,66.0,43.16,-104.55,US
Triceratops horridus,72.2,66.0,43.19,-104.64,US
Triceratops horridus,72.2,66.0,43.23,-104.57,US
Torosaurus latus,72.2,66.0,43.23,-104.65,US
Torosaurus latus,72.2,66.0,43.24,-104.63,US
Triceratops horridus,72.2,66.0,43.18,-104.55,US
Triceratops,72.2,66.0,43.18,-104.61,US
Notoceratops bonarelli,72.2,66.0,-45.62,-68.59,AR
Protoceratops andrewsi,83.6,72.2,44.0,104.0,MN
Monoclonius crassus,83.6,72.2,47.74,-109.62,US
Edmontosaurus annectens,72.2,66.0,43.27,-104.59,US
Edmontosaurus,72.2,66.0,40.91,-104.76,US
Sarahsaurus aurifontanalis,199.5,184.2,35.69,-111.29,US
Corythosaurus casuarius,83.6,72.2,50.81,-111.63,CA
Lambeosaurus clavinitialis,83.6,72.2,50.79,-111.61,CA
Corythosaurus casuarius,83.6,72.2,50.81,-111.62,CA
Edmontosaurus annectens,83.6,72.2,51.61,-112.75,CA
